System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(QFM-1.0) rhol rhos viscosity aH2O chisqr
111 4000.00 1223.60 100.099444 0.9996899191202169 0.998777 -1210180.994766 277.164781 37.117413 153.071240 -204.996819 3133.991246 -8.746 0.000 2.699297 0.683758 1.750 n/a n/a
112 4000.00 1223.10 100.147938 0.9996429456952473 0.998593 -1210960.600583 277.215438 37.159935 153.320590 -206.791606 3153.221170 -7.751 0.000 2.697885 0.683860 1.753 n/a n/a
110 4000.00 1228.40 100.065422 0.9982080849128558 0.992951 -1208241.467665 277.912142 37.264792 152.890030 -232.533954 3197.351577 -9.695 0.000 2.699471 0.682589 1.732 n/a n/a
110 4000.00 1218.20 100.148022 0.9981221156862203 0.992643 -1211002.440965 277.050002 37.307702 153.312748 -235.600075 3230.492964 -7.804 0.000 2.699196 0.685197 1.773 n/a n/a
114 4000.00 1223.30 100.099310 0.9981716570856360 0.992822 -1209514.343019 277.471151 37.279642 153.063182 -233.795824 3210.992650 -8.749 0.000 2.699562 0.683894 1.752 n/a n/a
98 4000.00 1211.50 100.215481 0.9995733558175927 0.998326 -1213717.281116 276.145126 37.184728 153.665155 -209.472458 3180.174565 -6.877 0.000 2.698438 0.686859 1.800 n/a n/a
113 4000.00 1218.20 100.148241 0.9996393689429559 0.998581 -1211716.276125 276.713108 37.145018 153.320891 -206.898111 3153.449340 -7.804 0.000 2.699000 0.685138 1.772 n/a n/a
112 4000.00 1223.50 100.099448 0.9996898500820960 0.998777 -1210196.365027 277.154564 37.117109 153.071236 -204.998739 3133.995039 -8.747 0.000 2.699320 0.683784 1.751 n/a n/a
111 4000.00 1228.30 100.065425 0.9982080207914654 0.992951 -1208256.798940 277.901967 37.264480 152.890020 -232.533898 3197.356267 -9.696 0.000 2.699494 0.682615 1.732 n/a n/a
114 4000.00 1227.80 100.065536 0.9997263260340058 0.998919 -1209045.465338 277.513956 37.099384 152.897895 -203.659946 3120.439579 -9.701 0.000 2.699410 0.682687 1.734 n/a n/a
115 4000.00 1223.20 100.099314 0.9981715893119867 0.992822 -1209529.712532 277.460932 37.279329 153.063182 -233.795956 3210.998103 -8.750 0.000 2.699585 0.683920 1.753 n/a n/a
99 4000.00 1216.50 100.215053 0.9995772645451739 0.998339 -1212942.774712 276.661041 37.199967 153.664154 -209.346736 3179.884506 -6.823 0.000 2.697297 0.685547 1.780 n/a n/a
98 4000.00 1211.60 100.215154 0.9980572795259606 0.992411 -1212986.481262 276.492199 37.347120 153.657121 -238.053412 3257.289042 -6.876 0.000 2.698611 0.686891 1.800 n/a n/a
114 4000.00 1223.20 100.147932 0.9996430181787759 0.998593 -1210945.179798 277.225672 37.160240 153.320585 -206.789440 3153.216570 -7.750 0.000 2.697863 0.683834 1.753 n/a n/a
115 4000.00 1227.70 100.065539 0.9997262604866676 0.998919 -1209060.797542 277.503776 37.099080 152.897883 -203.661678 3120.442695 -9.702 0.000 2.699432 0.682713 1.734 n/a n/a
112 4000.00 1228.20 100.065427 0.9982079566481272 0.992951 -1208272.130236 277.891791 37.264168 152.890010 -232.533843 3197.360961 -9.697 0.000 2.699517 0.682641 1.733 n/a n/a
112 4000.00 1218.30 100.148016 0.9981221878329427 0.992643 -1210987.018788 277.060269 37.308014 153.312734 -235.599686 3230.486498 -7.803 0.000 2.699173 0.685171 1.773 n/a n/a
115 4000.00 1218.30 100.148235 0.9996394424802935 0.998581 -1211700.853048 276.723376 37.145322 153.320884 -206.895930 3153.444627 -7.803 0.000 2.698977 0.685112 1.772 n/a n/a
99 4000.00 1216.60 100.214727 0.9980611194366681 0.992414 -1212212.026268 277.008054 37.362752 153.655610 -238.017385 3256.905619 -6.821 0.000 2.697471 0.685579 1.781 n/a n/a
116 4000.00 1227.60 100.065542 0.9997261949175945 0.998918 -1209076.129768 277.493596 37.098775 152.897871 -203.663410 3120.445812 -9.703 0.000 2.699455 0.682739 1.734 n/a n/a
114 4000.00 1223.30 100.099457 0.9996897119700414 0.998776 -1210227.105645 277.134127 37.116500 153.071228 -205.002580 3134.002629 -8.749 0.000 2.699366 0.683836 1.752 n/a n/a
113 4000.00 1228.10 100.065430 0.9982078924865128 0.992951 -1208287.461553 277.881614 37.263855 152.890000 -232.533787 3197.365657 -9.698 0.000 2.699539 0.682667 1.733 n/a n/a
113 4000.00 1223.30 100.147707 0.9981257690514366 0.992646 -1210215.970375 277.572775 37.323629 153.312170 -235.580531 3230.168928 -7.749 0.000 2.698037 0.683867 1.753 n/a n/a
116 4000.00 1223.30 100.147926 0.9996430906369221 0.998593 -1210929.759060 277.235906 37.160544 153.320580 -206.787274 3153.211972 -7.749 0.000 2.697840 0.683808 1.752 n/a n/a
114 4000.00 1228.00 100.065433 0.9982078283198264 0.992951 -1208302.792892 277.871437 37.263543 152.889990 -232.533732 3197.370355 -9.699 0.000 2.699562 0.682693 1.734 n/a n/a
114 4000.00 1218.40 100.148010 0.9981222599784697 0.992643 -1210971.596658 277.070536 37.308326 153.312720 -235.599297 3230.480036 -7.802 0.000 2.699151 0.685145 1.772 n/a n/a
117 4000.00 1227.50 100.065545 0.9997261293270592 0.998918 -1209091.462015 277.483415 37.098471 152.897859 -203.665143 3120.448931 -9.704 0.000 2.699478 0.682765 1.735 n/a n/a
118 4000.00 1222.90 100.099327 0.9981713858753527 0.992821 -1209575.821266 277.430271 37.278393 153.063182 -233.796353 3211.014483 -8.754 0.000 2.699653 0.683998 1.754 n/a n/a
100 4000.00 1211.70 100.215145 0.9980573568714801 0.992411 -1212970.990564 276.502533 37.347433 153.657087 -238.052684 3257.281205 -6.875 0.000 2.698588 0.686865 1.800 n/a n/a
117 4000.00 1218.40 100.148229 0.9996395159428559 0.998581 -1211685.430019 276.733643 37.145626 153.320878 -206.893749 3153.439917 -7.802 0.000 2.698954 0.685086 1.772 n/a n/a
115 4000.00 1227.90 100.065436 0.9982077641176635 0.992951 -1208318.124252 277.861259 37.263231 152.889981 -232.533677 3197.375057 -9.700 0.000 2.699584 0.682719 1.734 n/a n/a
115 4000.00 1223.40 100.147701 0.9981258401509816 0.992646 -1210200.550605 277.583008 37.323941 153.312161 -235.580154 3230.162683 -7.748 0.000 2.698014 0.683841 1.753 n/a n/a
119 4000.00 1222.80 100.099332 0.9981713180244818 0.992821 -1209591.190910 277.420049 37.278080 153.063182 -233.796486 3211.019950 -8.755 0.000 2.699676 0.684024 1.754 n/a n/a
118 4000.00 1223.40 100.147919 0.9996431630907029 0.998594 -1210914.338368 277.246140 37.160849 153.320574 -206.785108 3153.207376 -7.748 0.000 2.697817 0.683782 1.752 n/a n/a
101 4000.00 1216.70 100.214718 0.9980611956818111 0.992415 -1212196.538816 277.018353 37.363064 153.655583 -238.016671 3256.898110 -6.820 0.000 2.697448 0.685553 1.780 n/a n/a
116 4000.00 1227.80 100.065439 0.9982076999014832 0.992950 -1208333.455634 277.851080 37.262918 152.889971 -232.533622 3197.379761 -9.701 0.000 2.699607 0.682745 1.734 n/a n/a
120 4000.00 1222.70 100.099336 0.9981712501566857 0.992821 -1209606.560587 277.409826 37.277768 153.063183 -233.796619 3211.025420 -8.756 0.000 2.699699 0.684050 1.755 n/a n/a
116 4000.00 1218.50 100.148004 0.9981223320828485 0.992643 -1210956.174577 277.080803 37.308638 153.312707 -235.598908 3230.473580 -7.801 0.000 2.699128 0.685118 1.772 n/a n/a
102 4000.00 1211.70 100.215463 0.9995735132136448 0.998326 -1213686.297776 276.165796 37.185338 153.665112 -209.467413 3180.162805 -6.875 0.000 2.698393 0.686806 1.799 n/a n/a
119 4000.00 1218.50 100.148222 0.9996395893844050 0.998582 -1211670.007037 276.743910 37.145931 153.320871 -206.891569 3153.435209 -7.801 0.000 2.698932 0.685060 1.771 n/a n/a
117 4000.00 1227.70 100.065442 0.9982076356707494 0.992950 -1208348.787037 277.840901 37.262606 152.889961 -232.533568 3197.384467 -9.702 0.000 2.699630 0.682771 1.735 n/a n/a
117 4000.00 1223.50 100.147695 0.9981259112168528 0.992646 -1210185.130881 277.593240 37.324254 153.312152 -235.579777 3230.156443 -7.747 0.000 2.697992 0.683815 1.752 n/a n/a
102 4000.00 1211.80 100.215136 0.9980574341754030 0.992411 -1212955.499932 276.512866 37.347745 153.657053 -238.051957 3257.273377 -6.874 0.000 2.698565 0.686839 1.800 n/a n/a
118 4000.00 1227.60 100.065445 0.9982075714198889 0.992950 -1208364.118461 277.830721 37.262294 152.889952 -232.533513 3197.389176 -9.703 0.000 2.699652 0.682797 1.735 n/a n/a
118 4000.00 1218.60 100.147997 0.9981224041666601 0.992643 -1210940.752543 277.091068 37.308951 153.312694 -235.598519 3230.467129 -7.800 0.000 2.699105 0.685092 1.772 n/a n/a
119 4000.00 1222.80 100.099479 0.9996893662944083 0.998775 -1210303.957762 277.083021 37.114979 153.071208 -205.012186 3134.021638 -8.755 0.000 2.699479 0.683966 1.754 n/a n/a
103 4000.00 1216.80 100.214710 0.9980612718875828 0.992415 -1212181.051428 277.028652 37.363377 153.655556 -238.015959 3256.890608 -6.819 0.000 2.697425 0.685527 1.780 n/a n/a
103 4000.00 1210.45 100.215572 0.9995725280336832 0.998323 -1213879.947907 276.036564 37.181530 153.665382 -209.498970 3180.236532 -6.888 0.000 2.698678 0.687135 1.804 n/a n/a
119 4000.00 1227.50 100.065448 0.9982075071476840 0.992950 -1208379.449907 277.820540 37.261981 152.889942 -232.533459 3197.393888 -9.704 0.000 2.699675 0.682823 1.735 n/a n/a
121 4000.00 1218.60 100.148216 0.9996396628153612 0.998582 -1211654.584102 276.754176 37.146235 153.320864 -206.889389 3153.430503 -7.800 0.000 2.698909 0.685034 1.771 n/a n/a
119 4000.00 1223.60 100.147689 0.9981259822772152 0.992646 -1210169.711204 277.603471 37.324566 153.312143 -235.579401 3230.150205 -7.746 0.000 2.697969 0.683789 1.752 n/a n/a
120 4000.00 1222.70 100.099483 0.9996892970907800 0.998775 -1210319.328283 277.072798 37.114674 153.071205 -205.014109 3134.025446 -8.756 0.000 2.699502 0.683992 1.754 n/a n/a
120 4000.00 1227.40 100.065451 0.9982074428592648 0.992950 -1208394.781375 277.810358 37.261669 152.889933 -232.533405 3197.398603 -9.705 0.000 2.699698 0.682849 1.736 n/a n/a
104 4000.00 1211.90 100.215128 0.9980575114764070 0.992411 -1212940.009365 276.523199 37.348058 153.657019 -238.051230 3257.265556 -6.872 0.000 2.698543 0.686812 1.799 n/a n/a
120 4000.00 1218.70 100.147991 0.9981224762442622 0.992643 -1210925.330557 277.101333 37.309263 153.312681 -235.598131 3230.460682 -7.799 0.000 2.699083 0.685066 1.771 n/a n/a
104 4000.00 1208.44 100.173926 0.9883111800267619 0.990113 -1214367.525497 275.286742 37.060409 153.147960 -200.857857 3143.869385 -6.910 0.000 2.698071 3.195666 1.815 n/a n/a
124 4000.00 1222.30 100.099057 0.9956515454188281 0.990692 -1209772.164746 277.295681 37.272622 152.932134 -233.984819 3207.149413 -8.760 0.000 2.699035 1.254693 1.764 n/a n/a
121 4000.00 1227.30 100.065454 0.9982073785535910 0.992950 -1208410.112864 277.800176 37.261357 152.889923 -232.533351 3197.403320 -9.707 0.000 2.699720 0.682874 1.736 n/a n/a
123 4000.00 1218.70 100.148210 0.9996397362180308 0.998582 -1211639.161214 276.764441 37.146540 153.320857 -206.887210 3153.425801 -7.799 0.000 2.698886 0.685008 1.770 n/a n/a
121 4000.00 1223.70 100.147683 0.9981260533166697 0.992646 -1210154.291573 277.613702 37.324878 153.312134 -235.579025 3230.143972 -7.745 0.000 2.697946 0.683763 1.752 n/a n/a
105 4000.00 1210.65 100.215236 0.9980565437279000 0.992410 -1213133.646186 276.393990 37.344151 153.657455 -238.060340 3257.363864 -6.886 0.000 2.698828 0.687141 1.804 n/a n/a
125 4000.00 1227.30 100.099138 0.9981743518432689 0.992824 -1208899.589306 277.879362 37.292132 153.063233 -233.790716 3210.777274 -8.707 0.000 2.698655 0.682855 1.737 n/a n/a
122 4000.00 1227.20 100.065457 0.9982073142321870 0.992950 -1208425.444374 277.789994 37.261044 152.889914 -232.533297 3197.408040 -9.708 0.000 2.699743 0.682900 1.737 n/a n/a
105 4000.00 1206.43 99.006432 0.9879784393226789 0.989840 -1200311.107641 271.970784 36.635234 148.327825 -199.284010 3113.243448 -6.932 0.000 2.697410 3.197598 1.827 n/a n/a

122 4000.00 1218.80 100.147985 0.9981225483036377 0.992643 -1210909.908618 277.111597 37.309575 153.312668 -235.597742 3230.454239 -7.798 0.000 2.699060 0.685040 1.771 n/a n/a
126 4000.00 1222.40 100.099349 0.9981710464237343 0.992821 -1209652.669817 277.379154 37.276832 153.063184 -233.797019 3211.041854 -8.759 0.000 2.699767 0.684129 1.756 n/a n/a
123 4000.00 1227.10 100.065459 0.9982072498874153 0.992950 -1208440.775906 277.779810 37.260732 152.889904 -232.533243 3197.412763 -9.709 0.000 2.699766 0.682926 1.737 n/a n/a
126 4000.00 1226.60 100.065571 0.9997255382598492 0.998916 -1209229.453200 277.391753 37.095731 152.897755 -203.680745 3120.477061 -9.714 0.000 2.699682 0.682998 1.738 n/a n/a
125 4000.00 1215.46 100.112194 0.9971393604986086 0.997548 -1211989.673214 276.164846 37.080009 153.116522 -200.333262 3129.458273 -7.834 0.000 2.698790 3.150309 1.792 n/a n/a
106 4000.00 1208.64 100.021640 0.9887706574090940 0.990501 -1212476.383242 274.877498 37.004107 152.929523 -200.520967 3138.026070 -6.908 0.000 2.698266 3.195315 1.815 n/a n/a
124 4000.00 1222.30 100.099212 0.9972402953469149 0.996697 -1210482.022853 276.960700 37.109659 152.943803 -205.201349 3130.256512 -8.760 0.000 2.698860 2.253697 1.763 n/a n/a
127 4000.00 1227.40 100.099134 0.9981744188213164 0.992824 -1208884.221128 277.889553 37.292444 153.063236 -233.790592 3210.771954 -8.705 0.000 2.698633 0.682829 1.736 n/a n/a
124 4000.00 1227.00 100.065462 0.9982071855149615 0.992950 -1208456.107460 277.769626 37.260420 152.889895 -232.533190 3197.417489 -9.710 0.000 2.699788 0.682952 1.737 n/a n/a
127 4000.00 1226.50 100.065574 0.9997254724860660 0.998916 -1209244.785661 277.381565 37.095426 152.897743 -203.682480 3120.480194 -9.715 0.000 2.699704 0.683024 1.739 n/a n/a
106 4000.00 1204.43 97.819650 0.9880752756844647 0.989930 -1185995.923942 268.623123 36.205436 146.477127 -197.708650 3082.559327 -6.954 0.000 2.696734 3.199272 1.838 n/a n/a
126 4000.00 1213.47 99.827552 0.9981228818314523 0.998386 -1208861.444064 275.206607 36.981240 152.661692 -200.057558 3121.364356 -7.855 0.000 2.698698 3.140365 1.805 n/a n/a
124 4000.00 1215.56 99.960031 0.9971593978558466 0.997565 -1210135.735135 275.731886 37.021300 152.881357 -199.973023 3123.148814 -7.833 0.000 2.698970 3.150103 1.792 n/a n/a
125 4000.00 1227.30 100.099285 0.9996924596890104 0.998786 -1209612.317879 277.542357 37.128677 153.071399 -204.925961 3133.852156 -8.707 0.000 2.698458 0.682797 1.736 n/a n/a
107 4000.00 1206.63 98.901882 0.9879473030638360 0.989812 -1199028.680128 271.674000 36.593742 148.169528 -198.985486 3108.085970 -6.930 0.000 2.697607 3.197509 1.827 n/a n/a

128 4000.00 1226.40 100.065577 0.9997254066916785 0.998916 -1209260.118143 277.371376 37.095122 152.897732 -203.684215 3120.483328 -9.716 0.000 2.699727 0.683050 1.739 n/a n/a
127 4000.00 1211.48 99.641908 0.9981321070500289 0.998395 -1206954.249874 274.492957 36.913742 152.331980 -199.932443 3115.100399 -7.877 0.000 2.698606 3.141572 1.818 n/a n/a
126 4000.00 1222.40 100.099496 0.9996890893797654 0.998774 -1210365.440043 277.042125 37.113761 153.071193 -205.019877 3134.036878 -8.759 0.000 2.699570 0.684071 1.755 n/a n/a
126 4000.00 1226.80 100.065468 0.9982070567292706 0.992950 -1208486.770632 277.749256 37.259795 152.889876 -232.533084 3197.426948 -9.712 0.000 2.699834 0.683004 1.738 n/a n/a
129 4000.00 1226.30 100.065580 0.9997253409004877 0.998915 -1209275.450647 277.361187 37.094817 152.897720 -203.685950 3120.486463 -9.717 0.000 2.699750 0.683076 1.739 n/a n/a
129 4000.00 1227.50 100.099130 0.9981744857731081 0.992824 -1208868.852981 277.899744 37.292756 153.063238 -233.790469 3210.766637 -8.704 0.000 2.698610 0.682803 1.736 n/a n/a
127 4000.00 1227.40 100.099281 0.9996925279817764 0.998786 -1209596.948845 277.552549 37.128981 153.071404 -204.924051 3133.848430 -8.705 0.000 2.698435 0.682771 1.736 n/a n/a
107 4000.00 1202.42 96.656618 0.9881694630477409 0.990017 -1171974.454137 265.342670 35.784406 144.663860 -196.165659 3052.439556 -6.976 0.000 2.696041 3.200964 1.850 n/a n/a
127 4000.00 1226.70 100.065471 0.9982069923051179 0.992950 -1208502.102250 277.739070 37.259483 152.889867 -232.533031 3197.431682 -9.713 0.000 2.699856 0.683030 1.739 n/a n/a
130 4000.00 1226.20 100.065582 0.9997252750655107 0.998915 -1209290.783172 277.350997 37.094513 152.897709 -203.687685 3120.489600 -9.718 0.000 2.699772 0.683102 1.740 n/a n/a
126 4000.00 1211.57 99.492288 0.9981303457361469 0.998393 -1205131.185869 274.066570 36.855851 152.100114 -199.575852 3108.840625 -7.876 0.000 2.698786 3.141544 1.819 n/a n/a
130 4000.00 1222.60 100.099340 0.9981711822614040 0.992821 -1209621.930297 277.399603 37.277456 153.063183 -233.796752 3211.030895 -8.757 0.000 2.699721 0.684077 1.755 n/a n/a
128 4000.00 1226.60 100.065474 0.9982069278882469 0.992950 -1208517.433890 277.728883 37.259171 152.889858 -232.532978 3197.436418 -9.714 0.000 2.699879 0.683056 1.739 n/a n/a
129 4000.00 1207.50 99.274415 0.9981503782872367 0.998412 -1203185.970620 273.077839 36.780129 151.679741 -199.687164 3102.706191 -7.920 0.000 2.698424 3.144000 1.845 n/a n/a
131 4000.00 1226.10 100.065585 0.9997252092205524 0.998915 -1209306.115719 277.340806 37.094208 152.897697 -203.689421 3120.492739 -9.719 0.000 2.699795 0.683128 1.740 n/a n/a
129 4000.00 1227.50 100.099276 0.9996925962449844 0.998786 -1209581.579843 277.562740 37.129286 153.071409 -204.922141 3133.844706 -8.704 0.000 2.698412 0.682745 1.735 n/a n/a
129 4000.00 1226.50 100.065477 0.9982068634114940 0.992950 -1208532.765552 277.718695 37.258858 152.889849 -232.532926 3197.441158 -9.715 0.000 2.699902 0.683082 1.739 n/a n/a
130 4000.00 1205.51 99.092543 0.9981594235249668 0.998421 -1201320.617447 272.378993 36.714005 148.383809 -199.566966 3096.575113 -7.942 0.000 2.698333 3.145222 1.858 n/a n/a
108 4000.00 1200.41 95.516567 0.9882614197595222 0.990103 -1158237.205513 262.127281 35.371864 142.886829 -194.654007 3022.865696 -6.998 0.000 2.695333 3.202674 1.862 n/a n/a

130 4000.00 1222.60 100.099487 0.9996892278622430 0.998775 -1210334.698837 277.062575 37.114370 153.071201 -205.016032 3134.029255 -8.757 0.000 2.699524 0.684019 1.754 n/a n/a
130 4000.00 1226.40 100.065480 0.9982067989559161 0.992950 -1208548.097235 277.708507 37.258546 152.889840 -232.532873 3197.445899 -9.716 0.000 2.699924 0.683108 1.740 n/a n/a
128 4000.00 1207.59 99.125004 0.9981486510207870 0.998410 -1201364.999286 272.652295 36.722320 151.448246 -199.330678 3096.453657 -7.919 0.000 2.698604 3.143974 1.845 n/a n/a
109 4000.00 1202.60 96.548537 0.9881395856164599 0.989991 -1170648.837225 265.035937 35.741629 144.500057 -195.862253 3047.198499 -6.974 0.000 2.696240 3.200881 1.850 n/a n/a
131 4000.00 1203.52 98.912414 0.9859822872005258 0.988127 -1199973.528628 271.349604 36.587627 147.649863 -198.596759 3078.412039 -7.964 0.000 2.697572 3.191708 1.870 n/a n/a

133 4000.00 1227.70 100.099121 0.9981746199468127 0.992824 -1208838.116781 277.920123 37.293381 153.063244 -233.790217 3210.756004 -8.702 0.000 2.698565 0.682751 1.735 n/a n/a
129 4000.00 1205.60 98.943237 0.9981577131096337 0.998419 -1199500.972939 271.953688 36.656237 148.157001 -199.210534 3090.326224 -7.941 0.000 2.698513 3.145197 1.859 n/a n/a
134 4000.00 1225.80 100.065594 0.9997250115730451 0.998914 -1209352.113487 277.310230 37.093295 152.897663 -203.694629 3120.502162 -9.723 0.000 2.699863 0.683206 1.741 n/a n/a
132 4000.00 1222.70 100.099483 0.9996892970786804 0.998775 -1210319.328283 277.072798 37.114674 153.071205 -205.014109 3134.025446 -8.756 0.000 2.699502 0.683992 1.754 n/a n/a
134 4000.00 1222.80 100.099332 0.9981713180325936 0.992821 -1209591.190910 277.420049 37.278080 153.063182 -233.796486 3211.019950 -8.755 0.000 2.699676 0.684024 1.754 n/a n/a
109 4000.00 1198.40 94.398797 0.9883512155299017 0.990186 -1144775.501951 258.974974 34.967554 141.144931 -193.172733 2993.820533 -7.021 0.000 2.694608 3.204403 1.873 n/a n/a
135 4000.00 1225.70 100.065597 0.9997249456475903 0.998914 -1209367.446120 277.300037 37.092991 152.897651 -203.696366 3120.505306 -9.724 0.000 2.699886 0.683232 1.742 n/a n/a
130 4000.00 1203.60 98.763216 0.9857861334166745 0.987960 -1198162.157561 270.919887 36.529104 147.416890 -198.231023 3071.979681 -7.963 0.000 2.697737 3.191765 1.871 n/a n/a
133 4000.00 1226.10 100.065489 0.9982066054193093 0.992950 -1208594.092414 277.677938 37.257609 152.889813 -232.532717 3197.460142 -9.719 0.000 2.699992 0.683186 1.741 n/a n/a
135 4000.00 1227.80 100.099117 0.9981746864999742 0.992824 -1208822.748734 277.930312 37.293693 153.063246 -233.790101 3210.750705 -8.701 0.000 2.698542 0.682725 1.735 n/a n/a
110 4000.00 1200.59 95.406880 0.9882320998760602 0.990077 -1156891.959980 261.816019 35.328503 142.720521 -194.348374 3017.586669 -6.996 0.000 2.695532 3.202593 1.862 n/a n/a
133 4000.00 1199.53 96.423617 0.9887252435998740 0.990464 -1169679.755849 264.431811 35.696678 143.863250 -195.420601 3017.698344 -8.008 0.000 2.696450 3.193796 1.893 n/a n/a
131 4000.00 1201.61 97.362328 0.9886249090372069 0.990372 -1181020.887592 267.084423 36.034094 145.332194 -196.507136 3039.212945 -7.985 0.000 2.697184 3.192177 1.882 n/a n/a

136 4000.00 1225.60 100.065368 0.9968092310211764 0.996443 -1209505.292564 277.205171 37.088271 152.747484 -203.918466 3116.065879 -9.725 0.000 2.699023 2.420514 1.750 n/a n/a
136 4000.00 1222.90 100.099327 0.9981713858820274 0.992821 -1209575.821266 277.430271 37.278393 153.063182 -233.796353 3211.014483 -8.754 0.000 2.699653 0.683998 1.754 n/a n/a
110 4000.00 1196.39 93.302634 0.9884389166735762 0.990268 -1131581.024142 255.883852 34.571229 139.437106 -191.720918 2965.287547 -7.043 0.000 2.693867 3.206150 1.885 n/a n/a
135 4000.00 1227.80 100.099264 0.9996928009508239 0.998787 -1209535.473028 277.593309 37.130199 153.071423 -204.916413 3133.833542 -8.701 0.000 2.698344 0.682668 1.734 n/a n/a
135 4000.00 1225.90 100.065494 0.9982064762850623 0.992950 -1208624.755975 277.657556 37.256984 152.889796 -232.532614 3197.469652 -9.721 0.000 2.700038 0.683238 1.742 n/a n/a
132 4000.00 1199.62 96.257753 0.9887124141789664 0.990453 -1167655.073899 263.963019 35.633011 143.610763 -195.041478 3011.033407 -8.007 0.000 2.696618 3.193795 1.893 n/a n/a
137 4000.00 1227.90 100.099113 0.9981747533684655 0.992824 -1208807.380716 277.940500 37.294006 153.063249 -233.789978 3210.745400 -8.700 0.000 2.698519 0.682700 1.734 n/a n/a
111 4000.00 1198.58 94.287600 0.9883224362665648 0.990161 -1143411.817384 258.659455 34.923644 140.976269 -192.865006 2988.505882 -7.019 0.000 2.694808 3.204325 1.873 n/a n/a

136 4000.00 1222.90 100.099474 0.9996894354534547 0.998775 -1210288.587274 277.093244 37.115283 153.071212 -205.010265 3134.017833 -8.754 0.000 2.699456 0.683940 1.753 n/a n/a
135 4000.00 1195.55 94.275552 0.9888935953386083 0.990620 -1143704.324643 258.362293 34.917109 140.516805 -192.573084 2962.772043 -8.052 0.000 2.695275 3.197085 1.915 n/a n/a
138 4000.00 1223.00 100.099323 0.9981714537019730 0.992821 -1209560.451655 277.440492 37.278705 153.063182 -233.796220 3211.009019 -8.753 0.000 2.699630 0.683972 1.754 n/a n/a
138 4000.00 1225.70 100.065597 0.9997249456459324 0.998914 -1209367.446120 277.300037 37.092991 152.897651 -203.696366 3120.505306 -9.724 0.000 2.699886 0.683232 1.742 n/a n/a
137 4000.00 1227.90 100.099259 0.9996928691462016 0.998787 -1209520.104153 277.603498 37.130504 153.071427 -204.914504 3133.829824 -8.700 0.000 2.698322 0.682642 1.734 n/a n/a
111 4000.00 1194.38 92.227430 0.9884490999170350 0.990283 -1118647.592313 252.850849 34.182369 137.760076 -190.294619 2937.149494 -7.065 0.000 2.693102 3.207433 1.897 n/a n/a
137 4000.00 1225.70 100.065270 0.9953178667045957 0.990512 -1208776.798584 277.553289 37.251997 152.741034 -232.754206 3193.073041 -9.724 0.000 2.699206 1.325528 1.751 n/a n/a
136 4000.00 1193.56 93.231453 0.9889748099789921 0.990696 -1131087.156453 255.412466 34.538402 138.890836 -191.190294 2936.011833 -8.075 0.000 2.694666 3.198759 1.927 n/a n/a

139 4000.00 1230.70 100.065452 0.9997282186415071 0.998925 -1208600.840628 277.808879 37.108215 152.898240 -203.609821 3120.349824 -9.670 0.000 2.698752 0.681936 1.722 n/a n/a
138 4000.00 1223.00 100.099470 0.9996895046170844 0.998776 -1210273.216818 277.103465 37.115587 153.071216 -205.008343 3134.014029 -8.753 0.000 2.699434 0.683914 1.753 n/a n/a
112 4000.00 1196.57 93.190018 0.9884106623046536 0.990243 -1130200.032006 255.564334 34.526802 139.266235 -191.411222 2959.939500 -7.041 0.000 2.694068 3.206075 1.885 n/a n/a
138 4000.00 1230.70 100.065355 0.9982095544730886 0.992952 -1207888.854222 278.145989 37.271976 152.890271 -232.535286 3197.244391 -9.670 0.000 2.698950 0.681994 1.723 n/a n/a
140 4000.00 1223.10 100.099319 0.9981715215196836 0.992821 -1209545.082077 277.450712 37.279017 153.063182 -233.796088 3211.003559 -8.751 0.000 2.699608 0.683946 1.753 n/a n/a
112 4000.00 1192.38 91.167706 0.9882028851008974 0.990079 -1105909.546058 249.857627 33.798330 136.098964 -188.874702 2909.004880 -7.088 0.000 2.692292 3.207449 1.910 n/a n/a

139 4000.00 1228.00 100.099255 0.9996929373033870 0.998787 -1209504.735311 277.613685 37.130808 153.071432 -204.912596 3133.826108 -8.699 0.000 2.698299 0.682616 1.733 n/a n/a
139 4000.00 1225.80 100.065497 0.9982064116729095 0.992950 -1208640.087789 277.647364 37.256672 152.889787 -232.532563 3197.474412 -9.723 0.000 2.700060 0.683264 1.742 n/a n/a
141 4000.00 1228.10 100.099104 0.9981748870531095 0.992824 -1208776.644777 277.960874 37.294630 153.063255 -233.789734 3210.734800 -8.698 0.000 2.698474 0.682648 1.734 n/a n/a
135 4000.00 1193.64 93.067542 0.9889627183848991 0.990685 -1129086.515787 254.949195 34.475458 138.641427 -190.813576 2929.399641 -8.074 0.000 2.694836 3.198764 1.927 n/a n/a
141 4000.00 1230.80 100.065449 0.9997282836341750 0.998926 -1208585.509058 277.819039 37.108519 152.898252 -203.608096 3120.346749 -9.669 0.000 2.698730 0.681911 1.722 n/a n/a
140 4000.00 1223.10 100.099466 0.9996895737384432 0.998776 -1210257.846394 277.113687 37.115892 153.071220 -205.006422 3134.010228 -8.751 0.000 2.699411 0.683888 1.752 n/a n/a
