System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(QFM-1.0) rhol rhos viscosity aH2O chisqr
24 500.00 1331.00 100.099701 0.9961434673175678 0.931961 -1205260.939618 286.443992 40.299746 152.589696 -5137.312757 4436.205629 -7.912 0.000 2.654939 0.140790 1.478 n/a n/a
24 1000.00 1331.00 100.099162 0.9965617110129449 0.965903 -1203590.636364 286.251075 38.817246 152.603980 -1260.511179 3564.136115 -7.878 0.000 2.660580 0.260037 1.471 n/a n/a
25 2000.00 1328.00 100.098204 0.9972702786987876 0.983547 -1200723.812162 285.637602 37.963744 152.603208 -404.789036 3168.405371 -7.838 0.000 2.673468 0.437450 1.470 n/a n/a
25 500.00 1328.00 100.099775 0.9961431283840306 0.932053 -1205719.703113 286.158588 40.286699 152.547063 -5128.308564 4432.851431 -7.941 0.000 2.655538 0.141038 1.489 n/a n/a
25 1000.00 1328.00 100.099236 0.9965609835480527 0.965942 -1204049.450783 285.965638 38.806837 152.564715 -1258.669791 3562.976952 -7.907 0.000 2.661186 0.260459 1.481 n/a n/a
26 500.00 1325.00 100.099850 0.9961428011296488 0.932145 -1206178.300410 285.872768 40.273651 152.456526 -5119.279081 4427.386938 -7.970 0.000 2.656137 0.141288 1.499 n/a n/a
17 4000.00 1352.00 100.095745 0.9986889467982981 0.994649 -1190474.018244 287.299722 37.316130 152.678046 -218.648212 3011.691799 -7.479 0.000 2.693268 0.657156 1.366 n/a n/a
26 2000.00 1325.00 100.098279 0.9972689362638182 0.983558 -1201182.623403 285.351643 37.954511 152.544021 -404.512613 3167.967512 -7.866 0.000 2.674088 0.438057 1.480 n/a n/a
26 1000.00 1325.00 100.099311 0.9965602679957396 0.965981 -1204508.113774 285.679776 38.796426 152.481323 -1256.823309 3560.956571 -7.935 0.000 2.661793 0.260883 1.492 n/a n/a
27 2000.00 1322.00 100.098356 0.9972676142278222 0.983568 -1201641.147006 285.065343 37.945276 152.367793 -404.234481 3166.895163 -7.895 0.000 2.674708 0.438665 1.491 n/a n/a
27 500.00 1322.00 100.099926 0.9961424942896460 0.932237 -1206636.446145 285.586710 40.260601 152.186821 -5110.207166 4416.583030 -7.998 0.000 2.656736 0.141537 1.510 n/a n/a
27 1000.00 1322.00 100.099387 0.9965595745423503 0.966021 -1204966.362663 285.393651 38.786012 152.232910 -1254.968314 3556.756547 -7.964 0.000 2.662399 0.261308 1.502 n/a n/a
18 4000.00 1349.00 100.095810 0.9986873686407568 0.994647 -1190932.952009 287.017794 37.307281 152.677234 -218.663791 3011.802035 -7.506 0.000 2.693910 0.657859 1.376 n/a n/a
28 2000.00 1319.00 100.098434 0.9972663515302542 0.983580 -1202098.162602 284.779467 37.936033 150.948952 -403.952017 3162.674601 -7.923 0.000 2.675328 0.439276 1.501 n/a n/a
28 500.00 1319.00 100.100004 0.9961422387936667 0.932330 -1207092.268949 285.301588 40.247551 150.013926 -5101.031996 4379.285251 -8.027 0.000 2.657335 0.141786 1.520 n/a n/a
28 1000.00 1319.00 100.099465 0.9965589392770242 0.966060 -1205422.475031 285.108345 38.775591 150.231952 -1253.092680 3541.741107 -7.992 0.000 2.663006 0.261732 1.513 n/a n/a
29 500.00 1316.00 100.100083 0.9961423764942396 0.932424 -1207553.077501 285.012794 40.234491 155.405387 -5091.080418 4398.027547 -8.056 0.000 2.657932 0.142025 1.531 n/a n/a
29 2000.00 1316.00 100.098513 0.9972655776841194 0.983594 -1202558.459139 284.490994 37.926722 154.460937 -403.636200 3165.137001 -7.952 0.000 2.675945 0.439895 1.512 n/a n/a
29 1000.00 1316.00 100.099544 0.9965587607670549 0.966103 -1205883.190614 284.819608 38.765110 155.192088 -1251.062159 3549.657529 -8.021 0.000 2.663610 0.262147 1.523 n/a n/a
19 4000.00 1346.00 100.095876 0.9986857808388445 0.994645 -1191391.902108 286.735348 37.298433 152.676254 -218.679440 3011.913205 -7.534 0.000 2.694552 0.658565 1.386 n/a n/a
30 1000.00 1313.00 100.099625 0.9965580714241657 0.966142 -1206345.141078 284.529579 38.754695 153.034364 -1249.203150 3563.692591 -8.050 0.000 2.664217 0.262576 1.534 n/a n/a
30 2000.00 1313.00 100.098593 0.9972642485909915 0.983605 -1203019.620084 284.201457 37.917488 152.935334 -403.357613 3169.364269 -7.981 0.000 2.676566 0.440510 1.523 n/a n/a
30 500.00 1313.00 100.100164 0.9961420781791025 0.932517 -1208015.242870 284.722632 40.221439 153.057748 -5081.988215 4431.928931 -8.085 0.000 2.658532 0.142277 1.542 n/a n/a
31 1000.00 1310.00 100.099707 0.9965573314153037 0.966182 -1206805.049334 284.240305 38.744288 152.829893 -1247.360139 3567.390148 -8.079 0.000 2.664825 0.263007 1.545 n/a n/a
20 4000.00 1343.00 100.095943 0.9986841839690455 0.994643 -1191850.868131 286.452383 37.289587 152.675032 -218.695145 3012.025300 -7.561 0.000 2.695194 0.659272 1.396 n/a n/a
31 2000.00 1310.00 100.098676 0.9972628613366530 0.983616 -1203479.342999 283.912296 37.908263 152.790761 -403.082620 3170.591983 -8.010 0.000 2.677187 0.441126 1.533 n/a n/a
31 500.00 1310.00 100.100246 0.9961417380559426 0.932609 -1208475.184821 284.433339 40.208388 152.835243 -5072.976334 4440.473116 -8.114 0.000 2.659132 0.142531 1.552 n/a n/a
32 1000.00 1307.00 100.099791 0.9965565722215241 0.966221 -1207264.637154 283.950702 38.733882 152.767955 -1245.522454 3569.374927 -8.109 0.000 2.665433 0.263441 1.556 n/a n/a
32 2000.00 1307.00 100.098759 0.9972614498438089 0.983626 -1203938.845663 283.622742 37.899041 152.746947 -402.808914 3171.323815 -8.039 0.000 2.677808 0.441744 1.544 n/a n/a
21 4000.00 1340.00 100.096012 0.9986825783518261 0.994640 -1192309.849387 286.168897 37.280742 152.673447 -218.710898 3012.138323 -7.589 0.000 2.695837 0.659982 1.407 n/a n/a
32 500.00 1307.00 100.100330 0.9961413827726301 0.932702 -1208934.776228 284.143736 40.195337 152.767835 -5063.991789 4444.813665 -8.143 0.000 2.659733 0.142787 1.563 n/a n/a
33 1000.00 1304.00 100.099876 0.9965558015227682 0.966260 -1207724.123349 283.660629 38.723479 152.740781 -1243.687479 3570.741704 -8.138 0.000 2.666041 0.263877 1.566 n/a n/a
33 2000.00 1304.00 100.098844 0.9972600223759138 0.983637 -1204398.282858 283.332696 37.889821 152.727710 -402.535931 3171.877359 -8.068 0.000 2.678430 0.442363 1.555 n/a n/a
34 1000.00 1301.00 100.099962 0.9965550224983909 0.966299 -1208183.572515 283.370045 38.713076 152.726356 -1241.854121 3571.812722 -8.167 0.000 2.666650 0.264314 1.577 n/a n/a
22 4000.00 1337.00 100.096082 0.9986809645669877 0.994638 -1192768.844708 285.884889 37.271899 152.671290 -218.726685 3012.252268 -7.617 0.000 2.696479 0.660694 1.417 n/a n/a
33 500.00 1304.00 100.100415 0.9961410192780922 0.932794 -1209394.255122 283.853670 40.182286 152.738258 -5055.021048 4447.636106 -8.173 0.000 2.660334 0.143044 1.574 n/a n/a
34 2000.00 1301.00 100.098931 0.9972585823407196 0.983647 -1204857.700324 283.042127 37.880603 152.717487 -402.263435 3172.346057 -8.097 0.000 2.679052 0.442985 1.566 n/a n/a
35 1000.00 1298.00 100.100050 0.9965542367878809 0.966338 -1208643.011025 283.078929 38.702674 152.717743 -1240.021813 3572.718763 -8.197 0.000 2.667259 0.264753 1.588 n/a n/a
23 4000.00 1334.00 100.096153 0.9986793434893206 0.994636 -1193227.852064 285.600359 37.263057 152.668168 -218.742486 3012.367129 -7.645 0.000 2.697122 0.661408 1.427 n/a n/a
34 500.00 1301.00 100.100502 0.9961406501876557 0.932887 -1209853.691768 283.563096 40.169234 152.722553 -5046.058814 4449.731110 -8.202 0.000 2.660935 0.143302 1.585 n/a n/a
36 1000.00 1295.00 100.100140 0.9965534453509078 0.966377 -1209102.451840 282.787274 38.692273 152.712172 -1238.190217 3573.523421 -8.226 0.000 2.667868 0.265194 1.599 n/a n/a
35 2000.00 1298.00 100.099019 0.9972571314861943 0.983657 -1205317.116777 282.751021 37.871387 152.711375 -401.991304 3172.767818 -8.127 0.000 2.679674 0.443608 1.577 n/a n/a
35 500.00 1298.00 100.100590 0.9961402769163891 0.932980 -1210313.114843 283.271994 40.156181 152.713172 -5037.102256 4451.419584 -8.232 0.000 2.661536 0.143561 1.596 n/a n/a
37 1000.00 1292.00 100.100231 0.9965526487951165 0.966417 -1209561.902176 282.495071 38.681873 152.708353 -1236.359114 3574.261488 -8.256 0.000 2.668477 0.265637 1.610 n/a n/a
36 2000.00 1295.00 100.099108 0.9972556708264025 0.983668 -1205776.541456 282.459370 37.862173 152.707416 -401.719465 3173.161074 -8.156 0.000 2.680296 0.444234 1.588 n/a n/a
24 4000.00 1331.00 100.096225 0.9986777164528610 0.994634 -1193686.867723 285.315306 37.254215 152.663272 -218.758271 3012.482889 -7.672 0.000 2.697766 0.662125 1.438 n/a n/a
37 2000.00 1292.00 100.099199 0.9972542009999128 0.983678 -1206235.979536 282.167169 37.852959 152.704698 -401.447873 3173.535906 -8.186 0.000 2.680919 0.444861 1.599 n/a n/a
38 1000.00 1289.00 100.100324 0.9965518475302313 0.966456 -1210021.366433 282.202316 38.671473 152.705618 -1234.528352 3574.953658 -8.286 0.000 2.669087 0.266081 1.621 n/a n/a
36 500.00 1295.00 100.100680 0.9961399002937845 0.933073 -1210772.538429 282.980351 40.143128 152.707101 -5028.149700 4452.857580 -8.261 0.000 2.662138 0.143821 1.607 n/a n/a
37 500.00 1292.00 100.100771 0.9961395208495734 0.933166 -1211231.970355 282.688163 40.130075 152.702936 -5019.200069 4454.130479 -8.291 0.000 2.662740 0.144082 1.618 n/a n/a
38 2000.00 1289.00 100.099292 0.9972527224260386 0.983688 -1206695.434206 281.874415 37.843748 152.702749 -401.176495 3173.898314 -8.216 0.000 2.681542 0.445491 1.610 n/a n/a
39 1000.00 1286.00 100.100418 0.9965510418427860 0.966495 -1210480.847502 281.909005 38.661074 152.703592 -1232.697825 3575.613036 -8.316 0.000 2.669697 0.266527 1.632 n/a n/a
25 4000.00 1328.00 100.096299 0.9986760856845518 0.994632 -1194145.884136 285.029735 37.245375 152.654658 -218.773990 3012.599520 -7.700 0.000 2.698409 0.662844 1.448 n/a n/a
38 500.00 1289.00 100.100864 0.9961391389438619 0.933259 -1211691.415388 282.395424 40.117021 152.699949 -5010.252624 4455.289067 -8.321 0.000 2.663342 0.144345 1.629 n/a n/a
39 2000.00 1286.00 100.099386 0.9972512353943761 0.983699 -1207154.907589 281.581104 37.834537 152.701303 -400.905308 3174.252097 -8.245 0.000 2.682165 0.446123 1.621 n/a n/a
40 1000.00 1283.00 100.100514 0.9965502319408768 0.966534 -1210940.347400 281.615135 38.650675 152.702049 -1230.867448 3576.248334 -8.346 0.000 2.670307 0.266974 1.643 n/a n/a
40 2000.00 1283.00 100.099481 0.9972497401096823 0.983709 -1207614.401189 281.287232 37.825328 152.700201 -400.634295 3174.599784 -8.275 0.000 2.682789 0.446756 1.632 n/a n/a
26 4000.00 1325.00 100.096375 0.9986744552722422 0.994630 -1194604.883416 284.743653 37.236535 152.636495 -218.789552 3012.716962 -7.729 0.000 2.699053 0.663566 1.459 n/a n/a
41 1000.00 1280.00 100.100611 0.9965494179781870 0.966574 -1211399.867609 281.320704 38.640277 152.700849 -1229.037159 3576.865578 -8.376 0.000 2.670917 0.267424 1.655 n/a n/a
