System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
283 16813.56 1410.63 100.000000 0.0440346348740679 0.047975 -1228337.313755 260.040046 31.360225 129.238300 -26.817766 1557.352583 -4.940 -4.940 2.926860 3.201950 0.580 n/a n/a
284 16813.56 1409.63 100.000000 0.0421388827791831 0.045946 -1228563.273180 259.905808 31.351231 129.159641 -26.650105 1554.482612 -4.961 -4.961 2.925385 3.202395 0.588 n/a n/a
285 16813.56 1408.63 100.000000 0.0403181266226695 0.043995 -1228785.573154 259.773666 31.342498 129.083820 -26.488691 1551.699264 -4.982 -4.982 2.923874 3.202829 0.596 n/a n/a
286 16813.56 1409.01 100.000000 0.0409976678120792 0.044724 -1228701.976561 259.823368 31.345768 129.112151 -26.548980 1552.741251 -4.974 -4.974 2.924449 3.202666 0.593 n/a n/a
287 16406.78 1409.01 100.000000 0.0520287936449027 0.056669 -1229329.350729 260.209076 31.402234 129.542869 -27.625404 1567.334762 -4.925 -4.925 2.923711 3.200153 0.603 n/a n/a
288 16406.78 1408.01 100.000000 0.0498359794680564 0.054324 -1229568.944765 260.066601 31.392055 129.453266 -27.430380 1564.096859 -4.943 -4.943 2.922343 3.200638 0.611 n/a n/a
289 16406.78 1407.01 100.000000 0.0477322141358111 0.052072 -1229804.222788 259.926609 31.382193 129.367017 -27.242883 1560.961534 -4.961 -4.961 2.920934 3.201110 0.618 n/a n/a
290 16406.78 1406.01 100.000000 0.0457133215447241 0.049910 -1230035.387763 259.788983 31.372634 129.283966 -27.062556 1557.924396 -4.981 -4.981 2.919486 3.201570 0.626 n/a n/a
291 16406.78 1406.26 100.000000 0.0462131309025946 0.050445 -1229977.646258 259.823368 31.375010 129.304553 -27.107236 1558.678965 -4.976 -4.976 2.919853 3.201456 0.624 n/a n/a
292 16000.00 1406.26 100.000000 0.0586592123409206 0.063923 -1230544.220003 260.246693 31.437911 129.785138 -28.328597 1575.132837 -4.934 -4.934 2.918924 3.198761 0.635 n/a n/a
293 16000.00 1405.26 100.000000 0.0562171530217374 0.061311 -1230794.925869 260.097366 31.426674 129.686497 -28.109512 1571.579125 -4.950 -4.950 2.917629 3.199279 0.642 n/a n/a
294 16000.00 1404.26 100.000000 0.0538764371830930 0.058806 -1231040.752842 259.950858 31.415806 129.591655 -27.899118 1568.142327 -4.966 -4.966 2.916292 3.199782 0.649 n/a n/a
295 16000.00 1403.26 100.000000 0.0516321791254419 0.056402 -1231281.937266 259.807031 31.405291 129.500429 -27.696993 1564.817278 -4.984 -4.984 2.914913 3.200272 0.657 n/a n/a
296 16000.00 1403.37 100.000000 0.0518844044649149 0.056672 -1231254.549961 259.823368 31.406477 129.510697 -27.719730 1565.192487 -4.982 -4.982 2.915073 3.200216 0.656 n/a n/a
